ch_id,mc_id,pt
ch01,EAF-1,47
ch01,EAF-2,52
ch01,EAF-3,45
ch01,EAF-4,48
ch01,RF1-1,33
ch01,RF1-2,40
ch01,CC-1,41
ch01,CC-2,39
ch01,CC-3,38
ch01,CC-4,35
ch02,EAF-1,46
ch02,EAF-2,48
ch02,EAF-3,47
ch02,EAF-4,47
ch02,RF1-1,38
ch02,RF1-2,36
ch02,RF2-1,36
ch02,RF2-2,32
ch02,RF3-1,38
ch02,RF3-2,40
ch02,CC-1,44
ch02,CC-2,37
ch02,CC-3,38
ch02,CC-4,42
ch03,EAF-1,53
ch03,EAF-2,52
ch03,EAF-3,54
ch03,EAF-4,50
ch03,RF1-1,33
ch03,RF1-2,36
ch03,RF3-1,32
ch03,RF3-2,38
ch03,CC-1,39
ch03,CC-2,40
ch03,CC-3,41
ch03,CC-4,39
ch04,EAF-1,55
ch04,EAF-2,52
ch04,EAF-3,53
ch04,EAF-4,51
ch04,RF1-1,35
ch04,RF1-2,40
ch04,CC-1,42
ch04,CC-2,45
ch04,CC-3,41
ch04,CC-4,43
ch05,EAF-1,53
ch05,EAF-2,48
ch05,EAF-3,48
ch05,EAF-4,54
ch05,CC-1,44
ch05,CC-2,40
ch05,CC-3,35
ch05,CC-4,39
ch06,EAF-1,45
ch06,EAF-2,48
ch06,EAF-3,55
ch06,EAF-4,51
ch06,RF2-1,33
ch06,RF2-2,34
ch06,RF3-1,39
ch06,RF3-2,34
ch06,CC-1,43
ch06,CC-2,37
ch06,CC-3,35
ch06,CC-4,36
ch07,EAF-1,49
ch07,EAF-2,55
ch07,EAF-3,51
ch07,EAF-4,54
ch07,CC-1,38
ch07,CC-2,41
ch07,CC-3,45
ch07,CC-4,36
ch08,EAF-1,49
ch08,EAF-2,48
ch08,EAF-3,51
ch08,EAF-4,54
ch08,RF1-1,35
ch08,RF1-2,37
ch08,RF2-1,40
ch08,RF2-2,35
ch08,CC-1,39
ch08,CC-2,45
ch08,CC-3,45
ch08,CC-4,42
ch09,EAF-1,48
ch09,EAF-2,49
ch09,EAF-3,50
ch09,EAF-4,46
ch09,RF3-1,37
ch09,RF3-2,38
ch09,CC-1,37
ch09,CC-2,38
ch09,CC-3,43
ch09,CC-4,45
ch10,EAF-1,49
ch10,EAF-2,55
ch10,EAF-3,51
ch10,EAF-4,49
ch10,CC-1,37
ch10,CC-2,42
ch10,CC-3,38
ch10,CC-4,41
ch11,EAF-1,54
ch11,EAF-2,55
ch11,EAF-3,53
ch11,EAF-4,48
ch11,RF2-1,32
ch11,RF2-2,39
ch11,CC-1,36
ch11,CC-2,45
ch11,CC-3,39
ch11,CC-4,42
