ch_id,mc_id,pt
ch1,EAF-1,46
ch1,EAF-2,52
ch1,EAF-3,46
ch1,EAF-4,51
ch1,RF2-1,36
ch1,RF2-2,31
ch1,RF3-1,35
ch1,RF3-2,39
ch1,CC-1,38
ch1,CC-2,36
ch1,CC-3,39
ch1,CC-4,37
ch2,EAF-1,46
ch2,EAF-2,49
ch2,EAF-3,54
ch2,EAF-4,54
ch2,RF1-1,30
ch2,RF1-2,39
ch2,RF2-1,37
ch2,RF2-2,36
ch2,CC-1,39
ch2,CC-2,42
ch2,CC-3,38
ch2,CC-4,41
ch3,EAF-1,47
ch3,EAF-2,47
ch3,EAF-3,50
ch3,EAF-4,51
ch3,RF1-1,39
ch3,RF1-2,36
ch3,RF2-1,36
ch3,RF2-2,34
ch3,CC-1,45
ch3,CC-2,45
ch3,CC-3,39
ch3,CC-4,36
ch4,EAF-1,51
ch4,EAF-2,52
ch4,EAF-3,48
ch4,EAF-4,50
ch4,RF3-1,38
ch4,RF3-2,31
ch4,CC-1,35
ch4,CC-2,35
ch4,CC-3,41
ch4,CC-4,45
ch5,EAF-1,54
ch5,EAF-2,52
ch5,EAF-3,48
ch5,EAF-4,47
ch5,CC-1,36
ch5,CC-2,36
ch5,CC-3,37
ch5,CC-4,39
ch6,EAF-1,55
ch6,EAF-2,52
ch6,EAF-3,45
ch6,EAF-4,55
ch6,RF1-1,40
ch6,RF1-2,38
ch6,RF2-1,32
ch6,RF2-2,34
ch6,RF3-1,35
ch6,RF3-2,38
ch6,CC-1,39
ch6,CC-2,45
ch6,CC-3,40
ch6,CC-4,35
ch7,EAF-1,55
ch7,EAF-2,52
ch7,EAF-3,51
ch7,EAF-4,48
ch7,RF2-1,33
ch7,RF2-2,35
ch7,CC-1,44
ch7,CC-2,45
ch7,CC-3,45
ch7,CC-4,40
ch8,EAF-1,50
ch8,EAF-2,53
ch8,EAF-3,46
ch8,EAF-4,48
ch8,RF3-1,38
ch8,RF3-2,33
ch8,CC-1,41
ch8,CC-2,42
ch8,CC-3,43
ch8,CC-4,43
ch9,EAF-1,55
ch9,EAF-2,48
ch9,EAF-3,53
ch9,EAF-4,50
ch9,RF1-1,31
ch9,RF1-2,37
ch9,CC-1,44
ch9,CC-2,35
ch9,CC-3,42
ch9,CC-4,41
