ch_id,mc_id,pt
ch01,EAF-1,45
ch01,EAF-2,50
ch01,EAF-3,52
ch01,EAF-4,46
ch01,RF2-1,36
ch01,RF2-2,33
ch01,CC-1,40
ch01,CC-2,41
ch01,CC-3,39
ch01,CC-4,40
ch02,EAF-1,55
ch02,EAF-2,50
ch02,EAF-3,53
ch02,EAF-4,46
ch02,RF3-1,33
ch02,RF3-2,31
ch02,CC-1,36
ch02,CC-2,37
ch02,CC-3,37
ch02,CC-4,44
ch03,EAF-1,50
ch03,EAF-2,52
ch03,EAF-3,53
ch03,EAF-4,50
ch03,CC-1,36
ch03,CC-2,38
ch03,CC-3,45
ch03,CC-4,41
ch04,EAF-1,55
ch04,EAF-2,53
ch04,EAF-3,45
ch04,EAF-4,45
ch04,RF2-1,38
ch04,RF2-2,36
ch04,CC-1,45
ch04,CC-2,43
ch04,CC-3,35
ch04,CC-4,45
ch05,EAF-1,54
ch05,EAF-2,50
ch05,EAF-3,53
ch05,EAF-4,45
ch05,RF1-1,38
ch05,RF1-2,40
ch05,RF2-1,36
ch05,RF2-2,33
ch05,RF3-1,35
ch05,RF3-2,37
ch05,CC-1,36
ch05,CC-2,37
ch05,CC-3,44
ch05,CC-4,35
ch06,EAF-1,45
ch06,EAF-2,55
ch06,EAF-3,46
ch06,EAF-4,51
ch06,CC-1,45
ch06,CC-2,44
ch06,CC-3,36
ch06,CC-4,42
ch07,EAF-1,48
ch07,EAF-2,54
ch07,EAF-3,49
ch07,EAF-4,53
ch07,RF1-1,39
ch07,RF1-2,30
ch07,RF2-1,39
ch07,RF2-2,33
ch07,CC-1,42
ch07,CC-2,39
ch07,CC-3,37
ch07,CC-4,40
ch08,EAF-1,54
ch08,EAF-2,55
ch08,EAF-3,54
ch08,EAF-4,52
ch08,RF2-1,32
ch08,RF2-2,30
ch08,CC-1,36
ch08,CC-2,37
ch08,CC-3,39
ch08,CC-4,44
ch09,EAF-1,47
ch09,EAF-2,46
ch09,EAF-3,53
ch09,EAF-4,54
ch09,RF2-1,32
ch09,RF2-2,30
ch09,RF3-1,39
ch09,RF3-2,36
ch09,CC-1,44
ch09,CC-2,36
ch09,CC-3,44
ch09,CC-4,43
ch10,EAF-1,46
ch10,EAF-2,51
ch10,EAF-3,54
ch10,EAF-4,46
ch10,RF1-1,38
ch10,RF1-2,34
ch10,RF3-1,40
ch10,RF3-2,37
ch10,CC-1,38
ch10,CC-2,38
ch10,CC-3,39
ch10,CC-4,40
ch11,EAF-1,51
ch11,EAF-2,50
ch11,EAF-3,51
ch11,EAF-4,47
ch11,CC-1,36
ch11,CC-2,42
ch11,CC-3,45
ch11,CC-4,45
ch12,EAF-1,46
ch12,EAF-2,54
ch12,EAF-3,50
ch12,EAF-4,55
ch12,CC-1,44
ch12,CC-2,44
ch12,CC-3,37
ch12,CC-4,45
ch13,EAF-1,55
ch13,EAF-2,52
ch13,EAF-3,51
ch13,EAF-4,45
ch13,RF3-1,37
ch13,RF3-2,36
ch13,CC-1,44
ch13,CC-2,45
ch13,CC-3,41
ch13,CC-4,41
ch14,EAF-1,51
ch14,EAF-2,51
ch14,EAF-3,52
ch14,EAF-4,55
ch14,CC-1,45
ch14,CC-2,42
ch14,CC-3,36
ch14,CC-4,36
ch15,EAF-1,46
ch15,EAF-2,51
ch15,EAF-3,47
ch15,EAF-4,55
ch15,RF2-1,34
ch15,RF2-2,37
ch15,RF3-1,33
ch15,RF3-2,40
ch15,CC-1,41
ch15,CC-2,44
ch15,CC-3,42
ch15,CC-4,36
ch16,EAF-1,49
ch16,EAF-2,46
ch16,EAF-3,54
ch16,EAF-4,49
ch16,CC-1,45
ch16,CC-2,35
ch16,CC-3,42
ch16,CC-4,35
ch17,EAF-1,54
ch17,EAF-2,55
ch17,EAF-3,55
ch17,EAF-4,47
ch17,CC-1,45
ch17,CC-2,36
ch17,CC-3,40
ch17,CC-4,41
ch18,EAF-1,52
ch18,EAF-2,49
ch18,EAF-3,49
ch18,EAF-4,53
ch18,RF1-1,33
ch18,RF1-2,34
ch18,RF3-1,39
ch18,RF3-2,35
ch18,CC-1,45
ch18,CC-2,38
ch18,CC-3,36
ch18,CC-4,39
ch19,EAF-1,45
ch19,EAF-2,54
ch19,EAF-3,45
ch19,EAF-4,51
ch19,CC-1,36
ch19,CC-2,42
ch19,CC-3,36
ch19,CC-4,37
ch20,EAF-1,50
ch20,EAF-2,49
ch20,EAF-3,47
ch20,EAF-4,45
ch20,CC-1,37
ch20,CC-2,38
ch20,CC-3,44
ch20,CC-4,42
ch21,EAF-1,46
ch21,EAF-2,46
ch21,EAF-3,55
ch21,EAF-4,53
ch21,RF1-1,38
ch21,RF1-2,37
ch21,CC-1,35
ch21,CC-2,42
ch21,CC-3,36
ch21,CC-4,38
ch22,EAF-1,47
ch22,EAF-2,52
ch22,EAF-3,47
ch22,EAF-4,53
ch22,RF1-1,38
ch22,RF1-2,33
ch22,RF3-1,30
ch22,RF3-2,38
ch22,CC-1,42
ch22,CC-2,39
ch22,CC-3,39
ch22,CC-4,45
ch23,EAF-1,45
ch23,EAF-2,45
ch23,EAF-3,53
ch23,EAF-4,54
ch23,CC-1,43
ch23,CC-2,36
ch23,CC-3,38
ch23,CC-4,44
