ch_id,mc_id,pt
ch01,EAF-1,53
ch01,EAF-2,54
ch01,EAF-3,51
ch01,EAF-4,48
ch01,CC-1,42
ch01,CC-2,39
ch01,CC-3,35
ch01,CC-4,38
ch02,EAF-1,50
ch02,EAF-2,52
ch02,EAF-3,45
ch02,EAF-4,53
ch02,RF3-1,33
ch02,RF3-2,31
ch02,CC-1,38
ch02,CC-2,41
ch02,CC-3,40
ch02,CC-4,40
ch03,EAF-1,53
ch03,EAF-2,52
ch03,EAF-3,54
ch03,EAF-4,52
ch03,RF2-1,30
ch03,RF2-2,33
ch03,CC-1,41
ch03,CC-2,40
ch03,CC-3,36
ch03,CC-4,44
ch04,EAF-1,47
ch04,EAF-2,53
ch04,EAF-3,45
ch04,EAF-4,48
ch04,CC-1,45
ch04,CC-2,37
ch04,CC-3,37
ch04,CC-4,39
ch05,EAF-1,55
ch05,EAF-2,55
ch05,EAF-3,53
ch05,EAF-4,53
ch05,CC-1,39
ch05,CC-2,39
ch05,CC-3,40
ch05,CC-4,37
ch06,EAF-1,54
ch06,EAF-2,55
ch06,EAF-3,51
ch06,EAF-4,53
ch06,RF1-1,32
ch06,RF1-2,33
ch06,RF2-1,34
ch06,RF2-2,39
ch06,CC-1,42
ch06,CC-2,37
ch06,CC-3,39
ch06,CC-4,35
ch07,EAF-1,48
ch07,EAF-2,50
ch07,EAF-3,54
ch07,EAF-4,51
ch07,RF1-1,33
ch07,RF1-2,36
ch07,RF2-1,37
ch07,RF2-2,40
ch07,CC-1,35
ch07,CC-2,35
ch07,CC-3,36
ch07,CC-4,42
ch08,EAF-1,55
ch08,EAF-2,47
ch08,EAF-3,48
ch08,EAF-4,54
ch08,RF2-1,33
ch08,RF2-2,37
ch08,RF3-1,39
ch08,RF3-2,37
ch08,CC-1,45
ch08,CC-2,44
ch08,CC-3,38
ch08,CC-4,35
ch09,EAF-1,50
ch09,EAF-2,46
ch09,EAF-3,45
ch09,EAF-4,47
ch09,RF3-1,34
ch09,RF3-2,40
ch09,CC-1,38
ch09,CC-2,43
ch09,CC-3,38
ch09,CC-4,37
ch10,EAF-1,51
ch10,EAF-2,47
ch10,EAF-3,49
ch10,EAF-4,46
ch10,RF1-1,34
ch10,RF1-2,32
ch10,RF2-1,30
ch10,RF2-2,38
ch10,CC-1,38
ch10,CC-2,40
ch10,CC-3,38
ch10,CC-4,45
ch11,EAF-1,46
ch11,EAF-2,51
ch11,EAF-3,50
ch11,EAF-4,54
ch11,RF1-1,37
ch11,RF1-2,33
ch11,RF3-1,39
ch11,RF3-2,31
ch11,CC-1,39
ch11,CC-2,36
ch11,CC-3,39
ch11,CC-4,38
ch12,EAF-1,51
ch12,EAF-2,49
ch12,EAF-3,55
ch12,EAF-4,51
ch12,CC-1,37
ch12,CC-2,43
ch12,CC-3,36
ch12,CC-4,45
ch13,EAF-1,45
ch13,EAF-2,49
ch13,EAF-3,50
ch13,EAF-4,54
ch13,RF3-1,37
ch13,RF3-2,35
ch13,CC-1,45
ch13,CC-2,44
ch13,CC-3,40
ch13,CC-4,38
ch14,EAF-1,53
ch14,EAF-2,55
ch14,EAF-3,48
ch14,EAF-4,55
ch14,RF2-1,39
ch14,RF2-2,37
ch14,CC-1,45
ch14,CC-2,39
ch14,CC-3,45
ch14,CC-4,42
ch15,EAF-1,45
ch15,EAF-2,51
ch15,EAF-3,51
ch15,EAF-4,55
ch15,RF3-1,38
ch15,RF3-2,34
ch15,CC-1,36
ch15,CC-2,38
ch15,CC-3,38
ch15,CC-4,43
ch16,EAF-1,54
ch16,EAF-2,46
ch16,EAF-3,54
ch16,EAF-4,50
ch16,RF1-1,30
ch16,RF1-2,30
ch16,CC-1,38
ch16,CC-2,36
ch16,CC-3,36
ch16,CC-4,36
ch17,EAF-1,54
ch17,EAF-2,49
ch17,EAF-3,50
ch17,EAF-4,55
ch17,RF2-1,40
ch17,RF2-2,40
ch17,CC-1,37
ch17,CC-2,41
ch17,CC-3,45
ch17,CC-4,43
