ch_id,mc_id,pt
ch01,EAF-1,51
ch01,EAF-2,55
ch01,EAF-3,45
ch01,EAF-4,52
ch01,CC-1,41
ch01,CC-2,45
ch01,CC-3,42
ch01,CC-4,45
ch02,EAF-1,49
ch02,EAF-2,49
ch02,EAF-3,51
ch02,EAF-4,54
ch02,RF1-1,40
ch02,RF1-2,36
ch02,CC-1,44
ch02,CC-2,37
ch02,CC-3,36
ch02,CC-4,43
ch03,EAF-1,54
ch03,EAF-2,52
ch03,EAF-3,45
ch03,EAF-4,55
ch03,CC-1,42
ch03,CC-2,37
ch03,CC-3,39
ch03,CC-4,35
ch04,EAF-1,45
ch04,EAF-2,49
ch04,EAF-3,51
ch04,EAF-4,46
ch04,RF1-1,36
ch04,RF1-2,35
ch04,CC-1,37
ch04,CC-2,45
ch04,CC-3,39
ch04,CC-4,39
ch05,EAF-1,47
ch05,EAF-2,49
ch05,EAF-3,45
ch05,EAF-4,50
ch05,RF1-1,39
ch05,RF1-2,39
ch05,CC-1,35
ch05,CC-2,44
ch05,CC-3,45
ch05,CC-4,41
ch06,EAF-1,50
ch06,EAF-2,46
ch06,EAF-3,47
ch06,EAF-4,48
ch06,RF1-1,31
ch06,RF1-2,39
ch06,RF2-1,36
ch06,RF2-2,37
ch06,CC-1,39
ch06,CC-2,43
ch06,CC-3,44
ch06,CC-4,36
ch07,EAF-1,48
ch07,EAF-2,55
ch07,EAF-3,50
ch07,EAF-4,51
ch07,RF1-1,33
ch07,RF1-2,34
ch07,RF3-1,30
ch07,RF3-2,32
ch07,CC-1,37
ch07,CC-2,45
ch07,CC-3,44
ch07,CC-4,40
ch08,EAF-1,51
ch08,EAF-2,48
ch08,EAF-3,54
ch08,EAF-4,51
ch08,CC-1,37
ch08,CC-2,35
ch08,CC-3,39
ch08,CC-4,35
ch09,EAF-1,53
ch09,EAF-2,49
ch09,EAF-3,51
ch09,EAF-4,49
ch09,RF1-1,36
ch09,RF1-2,32
ch09,CC-1,42
ch09,CC-2,41
ch09,CC-3,42
ch09,CC-4,42
ch10,EAF-1,50
ch10,EAF-2,51
ch10,EAF-3,48
ch10,EAF-4,50
ch10,RF3-1,32
ch10,RF3-2,33
ch10,CC-1,39
ch10,CC-2,37
ch10,CC-3,41
ch10,CC-4,45
ch11,EAF-1,51
ch11,EAF-2,50
ch11,EAF-3,49
ch11,EAF-4,45
ch11,RF3-1,34
ch11,RF3-2,32
ch11,CC-1,38
ch11,CC-2,42
ch11,CC-3,44
ch11,CC-4,42
ch12,EAF-1,47
ch12,EAF-2,47
ch12,EAF-3,47
ch12,EAF-4,51
ch12,CC-1,42
ch12,CC-2,43
ch12,CC-3,42
ch12,CC-4,35
ch13,EAF-1,49
ch13,EAF-2,45
ch13,EAF-3,48
ch13,EAF-4,45
ch13,CC-1,43
ch13,CC-2,41
ch13,CC-3,42
ch13,CC-4,45
ch14,EAF-1,54
ch14,EAF-2,45
ch14,EAF-3,48
ch14,EAF-4,51
ch14,RF1-1,31
ch14,RF1-2,40
ch14,CC-1,38
ch14,CC-2,42
ch14,CC-3,44
ch14,CC-4,45
ch15,EAF-1,46
ch15,EAF-2,51
ch15,EAF-3,48
ch15,EAF-4,55
ch15,CC-1,42
ch15,CC-2,41
ch15,CC-3,45
ch15,CC-4,36
ch16,EAF-1,48
ch16,EAF-2,49
ch16,EAF-3,47
ch16,EAF-4,54
ch16,RF1-1,38
ch16,RF1-2,40
ch16,RF2-1,30
ch16,RF2-2,30
ch16,CC-1,38
ch16,CC-2,39
ch16,CC-3,40
ch16,CC-4,45
