ch_id,mc_id,pt
ch01,EAF-1,47
ch01,EAF-2,54
ch01,EAF-3,53
ch01,EAF-4,55
ch01,RF2-1,36
ch01,RF2-2,38
ch01,RF3-1,30
ch01,RF3-2,35
ch01,CC-1,35
ch01,CC-2,41
ch01,CC-3,41
ch01,CC-4,41
ch02,EAF-1,48
ch02,EAF-2,45
ch02,EAF-3,50
ch02,EAF-4,53
ch02,RF1-1,39
ch02,RF1-2,33
ch02,RF2-1,37
ch02,RF2-2,37
ch02,RF3-1,40
ch02,RF3-2,32
ch02,CC-1,41
ch02,CC-2,41
ch02,CC-3,40
ch02,CC-4,43
ch03,EAF-1,53
ch03,EAF-2,49
ch03,EAF-3,52
ch03,EAF-4,52
ch03,CC-1,39
ch03,CC-2,36
ch03,CC-3,37
ch03,CC-4,39
ch04,EAF-1,46
ch04,EAF-2,48
ch04,EAF-3,51
ch04,EAF-4,51
ch04,CC-1,43
ch04,CC-2,35
ch04,CC-3,39
ch04,CC-4,45
ch05,EAF-1,51
ch05,EAF-2,45
ch05,EAF-3,46
ch05,EAF-4,49
ch05,CC-1,44
ch05,CC-2,36
ch05,CC-3,39
ch05,CC-4,43
ch06,EAF-1,45
ch06,EAF-2,46
ch06,EAF-3,49
ch06,EAF-4,54
ch06,CC-1,39
ch06,CC-2,43
ch06,CC-3,45
ch06,CC-4,43
ch07,EAF-1,53
ch07,EAF-2,51
ch07,EAF-3,53
ch07,EAF-4,55
ch07,CC-1,35
ch07,CC-2,39
ch07,CC-3,35
ch07,CC-4,37
ch08,EAF-1,49
ch08,EAF-2,50
ch08,EAF-3,54
ch08,EAF-4,45
ch08,RF1-1,39
ch08,RF1-2,32
ch08,CC-1,37
ch08,CC-2,40
ch08,CC-3,42
ch08,CC-4,44
ch09,EAF-1,49
ch09,EAF-2,49
ch09,EAF-3,53
ch09,EAF-4,55
ch09,RF2-1,36
ch09,RF2-2,32
ch09,CC-1,41
ch09,CC-2,40
ch09,CC-3,39
ch09,CC-4,39
ch10,EAF-1,48
ch10,EAF-2,48
ch10,EAF-3,49
ch10,EAF-4,49
ch10,CC-1,41
ch10,CC-2,45
ch10,CC-3,35
ch10,CC-4,42
ch11,EAF-1,50
ch11,EAF-2,51
ch11,EAF-3,47
ch11,EAF-4,55
ch11,RF1-1,34
ch11,RF1-2,37
ch11,RF2-1,38
ch11,RF2-2,30
ch11,CC-1,45
ch11,CC-2,42
ch11,CC-3,38
ch11,CC-4,45
ch12,EAF-1,45
ch12,EAF-2,51
ch12,EAF-3,51
ch12,EAF-4,55
ch12,CC-1,43
ch12,CC-2,39
ch12,CC-3,35
ch12,CC-4,41
ch13,EAF-1,47
ch13,EAF-2,54
ch13,EAF-3,55
ch13,EAF-4,52
ch13,CC-1,45
ch13,CC-2,36
ch13,CC-3,39
ch13,CC-4,38
ch14,EAF-1,45
ch14,EAF-2,47
ch14,EAF-3,50
ch14,EAF-4,45
ch14,CC-1,44
ch14,CC-2,35
ch14,CC-3,38
ch14,CC-4,44
ch15,EAF-1,53
ch15,EAF-2,52
ch15,EAF-3,47
ch15,EAF-4,54
ch15,RF2-1,33
ch15,RF2-2,38
ch15,CC-1,44
ch15,CC-2,43
ch15,CC-3,38
ch15,CC-4,40
