ch_id,mc_id,pt
ch01,EAF-1,53
ch01,EAF-2,50
ch01,EAF-3,49
ch01,EAF-4,54
ch01,RF1-1,38
ch01,RF1-2,39
ch01,RF2-1,39
ch01,RF2-2,33
ch01,RF3-1,36
ch01,RF3-2,30
ch01,CC-1,45
ch01,CC-2,43
ch01,CC-3,38
ch01,CC-4,39
ch02,EAF-1,46
ch02,EAF-2,46
ch02,EAF-3,49
ch02,EAF-4,54
ch02,CC-1,36
ch02,CC-2,35
ch02,CC-3,42
ch02,CC-4,37
ch03,EAF-1,48
ch03,EAF-2,53
ch03,EAF-3,47
ch03,EAF-4,55
ch03,RF1-1,32
ch03,RF1-2,39
ch03,CC-1,41
ch03,CC-2,42
ch03,CC-3,45
ch03,CC-4,39
ch04,EAF-1,48
ch04,EAF-2,53
ch04,EAF-3,55
ch04,EAF-4,52
ch04,CC-1,39
ch04,CC-2,42
ch04,CC-3,37
ch04,CC-4,40
ch05,EAF-1,53
ch05,EAF-2,55
ch05,EAF-3,48
ch05,EAF-4,49
ch05,CC-1,43
ch05,CC-2,45
ch05,CC-3,35
ch05,CC-4,40
ch06,EAF-1,45
ch06,EAF-2,46
ch06,EAF-3,47
ch06,EAF-4,48
ch06,CC-1,35
ch06,CC-2,45
ch06,CC-3,37
ch06,CC-4,37
ch07,EAF-1,53
ch07,EAF-2,47
ch07,EAF-3,54
ch07,EAF-4,48
ch07,RF2-1,39
ch07,RF2-2,40
ch07,CC-1,39
ch07,CC-2,36
ch07,CC-3,43
ch07,CC-4,40
ch08,EAF-1,48
ch08,EAF-2,45
ch08,EAF-3,54
ch08,EAF-4,48
ch08,CC-1,39
ch08,CC-2,45
ch08,CC-3,43
ch08,CC-4,40
ch09,EAF-1,46
ch09,EAF-2,45
ch09,EAF-3,51
ch09,EAF-4,55
ch09,CC-1,35
ch09,CC-2,44
ch09,CC-3,40
ch09,CC-4,42
ch10,EAF-1,49
ch10,EAF-2,50
ch10,EAF-3,45
ch10,EAF-4,52
ch10,RF2-1,31
ch10,RF2-2,39
ch10,RF3-1,34
ch10,RF3-2,40
ch10,CC-1,37
ch10,CC-2,44
ch10,CC-3,39
ch10,CC-4,36
ch11,EAF-1,45
ch11,EAF-2,46
ch11,EAF-3,54
ch11,EAF-4,47
ch11,RF1-1,31
ch11,RF1-2,39
ch11,RF2-1,33
ch11,RF2-2,36
ch11,RF3-1,39
ch11,RF3-2,30
ch11,CC-1,40
ch11,CC-2,42
ch11,CC-3,36
ch11,CC-4,39
ch12,EAF-1,47
ch12,EAF-2,46
ch12,EAF-3,52
ch12,EAF-4,48
ch12,RF1-1,35
ch12,RF1-2,38
ch12,CC-1,43
ch12,CC-2,35
ch12,CC-3,43
ch12,CC-4,41
ch13,EAF-1,53
ch13,EAF-2,54
ch13,EAF-3,47
ch13,EAF-4,49
ch13,CC-1,37
ch13,CC-2,41
ch13,CC-3,40
ch13,CC-4,43
ch14,EAF-1,46
ch14,EAF-2,50
ch14,EAF-3,51
ch14,EAF-4,55
ch14,RF3-1,38
ch14,RF3-2,30
ch14,CC-1,45
ch14,CC-2,41
ch14,CC-3,42
ch14,CC-4,41
ch15,EAF-1,52
ch15,EAF-2,48
ch15,EAF-3,54
ch15,EAF-4,46
ch15,RF3-1,30
ch15,RF3-2,34
ch15,CC-1,41
ch15,CC-2,39
ch15,CC-3,42
ch15,CC-4,37
ch16,EAF-1,46
ch16,EAF-2,48
ch16,EAF-3,48
ch16,EAF-4,53
ch16,RF2-1,40
ch16,RF2-2,40
ch16,RF3-1,36
ch16,RF3-2,32
ch16,CC-1,45
ch16,CC-2,41
ch16,CC-3,43
ch16,CC-4,36
ch17,EAF-1,52
ch17,EAF-2,49
ch17,EAF-3,54
ch17,EAF-4,54
ch17,RF1-1,34
ch17,RF1-2,37
ch17,CC-1,39
ch17,CC-2,44
ch17,CC-3,38
ch17,CC-4,43
ch18,EAF-1,45
ch18,EAF-2,45
ch18,EAF-3,45
ch18,EAF-4,49
ch18,CC-1,35
ch18,CC-2,41
ch18,CC-3,39
ch18,CC-4,36
