ch_id,mc_id,pt
ch01,EAF-1,55
ch01,EAF-2,53
ch01,EAF-3,48
ch01,EAF-4,46
ch01,RF3-1,40
ch01,RF3-2,36
ch01,CC-1,36
ch01,CC-2,45
ch01,CC-3,35
ch01,CC-4,35
ch02,EAF-1,54
ch02,EAF-2,54
ch02,EAF-3,53
ch02,EAF-4,48
ch02,RF2-1,36
ch02,RF2-2,34
ch02,RF3-1,37
ch02,RF3-2,35
ch02,CC-1,41
ch02,CC-2,42
ch02,CC-3,37
ch02,CC-4,36
ch03,EAF-1,52
ch03,EAF-2,52
ch03,EAF-3,53
ch03,EAF-4,51
ch03,RF1-1,36
ch03,RF1-2,38
ch03,CC-1,41
ch03,CC-2,36
ch03,CC-3,39
ch03,CC-4,43
ch04,EAF-1,54
ch04,EAF-2,50
ch04,EAF-3,54
ch04,EAF-4,48
ch04,RF1-1,40
ch04,RF1-2,30
ch04,RF2-1,31
ch04,RF2-2,38
ch04,CC-1,38
ch04,CC-2,41
ch04,CC-3,39
ch04,CC-4,37
ch05,EAF-1,55
ch05,EAF-2,46
ch05,EAF-3,51
ch05,EAF-4,45
ch05,RF2-1,35
ch05,RF2-2,35
ch05,CC-1,40
ch05,CC-2,39
ch05,CC-3,45
ch05,CC-4,42
ch06,EAF-1,54
ch06,EAF-2,50
ch06,EAF-3,50
ch06,EAF-4,53
ch06,RF2-1,33
ch06,RF2-2,40
ch06,CC-1,36
ch06,CC-2,45
ch06,CC-3,42
ch06,CC-4,44
ch07,EAF-1,49
ch07,EAF-2,55
ch07,EAF-3,48
ch07,EAF-4,52
ch07,RF1-1,32
ch07,RF1-2,37
ch07,RF2-1,31
ch07,RF2-2,38
ch07,CC-1,35
ch07,CC-2,42
ch07,CC-3,41
ch07,CC-4,38
ch08,EAF-1,52
ch08,EAF-2,55
ch08,EAF-3,46
ch08,EAF-4,55
ch08,RF2-1,35
ch08,RF2-2,34
ch08,CC-1,44
ch08,CC-2,42
ch08,CC-3,37
ch08,CC-4,45
ch09,EAF-1,47
ch09,EAF-2,51
ch09,EAF-3,55
ch09,EAF-4,47
ch09,RF1-1,40
ch09,RF1-2,33
ch09,RF2-1,31
ch09,RF2-2,39
ch09,CC-1,43
ch09,CC-2,37
ch09,CC-3,39
ch09,CC-4,42
ch10,EAF-1,55
ch10,EAF-2,45
ch10,EAF-3,52
ch10,EAF-4,52
ch10,RF2-1,40
ch10,RF2-2,36
ch10,RF3-1,35
ch10,RF3-2,31
ch10,CC-1,37
ch10,CC-2,40
ch10,CC-3,43
ch10,CC-4,39
ch11,EAF-1,52
ch11,EAF-2,48
ch11,EAF-3,46
ch11,EAF-4,45
ch11,RF1-1,36
ch11,RF1-2,32
ch11,RF3-1,39
ch11,RF3-2,38
ch11,CC-1,36
ch11,CC-2,36
ch11,CC-3,42
ch11,CC-4,35
ch12,EAF-1,45
ch12,EAF-2,50
ch12,EAF-3,47
ch12,EAF-4,55
ch12,CC-1,39
ch12,CC-2,37
ch12,CC-3,40
ch12,CC-4,41
ch13,EAF-1,51
ch13,EAF-2,51
ch13,EAF-3,50
ch13,EAF-4,49
ch13,RF1-1,30
ch13,RF1-2,38
ch13,RF2-1,36
ch13,RF2-2,31
ch13,CC-1,36
ch13,CC-2,36
ch13,CC-3,45
ch13,CC-4,44
ch14,EAF-1,48
ch14,EAF-2,51
ch14,EAF-3,52
ch14,EAF-4,49
ch14,RF1-1,39
ch14,RF1-2,34
ch14,RF2-1,34
ch14,RF2-2,36
ch14,CC-1,40
ch14,CC-2,43
ch14,CC-3,37
ch14,CC-4,42
ch15,EAF-1,45
ch15,EAF-2,49
ch15,EAF-3,46
ch15,EAF-4,45
ch15,RF1-1,40
ch15,RF1-2,38
ch15,RF3-1,32
ch15,RF3-2,34
ch15,CC-1,37
ch15,CC-2,45
ch15,CC-3,39
ch15,CC-4,38
ch16,EAF-1,55
ch16,EAF-2,45
ch16,EAF-3,55
ch16,EAF-4,51
ch16,RF2-1,38
ch16,RF2-2,35
ch16,CC-1,43
ch16,CC-2,41
ch16,CC-3,42
ch16,CC-4,45
ch17,EAF-1,52
ch17,EAF-2,54
ch17,EAF-3,55
ch17,EAF-4,55
ch17,RF2-1,40
ch17,RF2-2,34
ch17,CC-1,40
ch17,CC-2,37
ch17,CC-3,38
ch17,CC-4,35
