ch_id,mc_id,pt
ch01,EAF-1,50
ch01,EAF-2,50
ch01,EAF-3,52
ch01,EAF-4,50
ch01,CC-1,35
ch01,CC-2,42
ch01,CC-3,36
ch01,CC-4,38
ch02,EAF-1,48
ch02,EAF-2,53
ch02,EAF-3,54
ch02,EAF-4,45
ch02,CC-1,44
ch02,CC-2,41
ch02,CC-3,41
ch02,CC-4,45
ch03,EAF-1,55
ch03,EAF-2,47
ch03,EAF-3,53
ch03,EAF-4,54
ch03,RF3-1,39
ch03,RF3-2,31
ch03,CC-1,43
ch03,CC-2,41
ch03,CC-3,37
ch03,CC-4,42
ch04,EAF-1,52
ch04,EAF-2,53
ch04,EAF-3,48
ch04,EAF-4,47
ch04,CC-1,43
ch04,CC-2,41
ch04,CC-3,41
ch04,CC-4,40
ch05,EAF-1,47
ch05,EAF-2,52
ch05,EAF-3,53
ch05,EAF-4,46
ch05,RF3-1,39
ch05,RF3-2,36
ch05,CC-1,43
ch05,CC-2,38
ch05,CC-3,39
ch05,CC-4,36
ch06,EAF-1,49
ch06,EAF-2,47
ch06,EAF-3,54
ch06,EAF-4,51
ch06,RF1-1,39
ch06,RF1-2,33
ch06,CC-1,41
ch06,CC-2,44
ch06,CC-3,40
ch06,CC-4,44
ch07,EAF-1,50
ch07,EAF-2,53
ch07,EAF-3,49
ch07,EAF-4,55
ch07,RF2-1,34
ch07,RF2-2,30
ch07,RF3-1,34
ch07,RF3-2,38
ch07,CC-1,35
ch07,CC-2,44
ch07,CC-3,40
ch07,CC-4,38
ch08,EAF-1,47
ch08,EAF-2,48
ch08,EAF-3,47
ch08,EAF-4,46
ch08,CC-1,37
ch08,CC-2,41
ch08,CC-3,35
ch08,CC-4,37
ch09,EAF-1,55
ch09,EAF-2,49
ch09,EAF-3,51
ch09,EAF-4,46
ch09,RF2-1,36
ch09,RF2-2,37
ch09,CC-1,42
ch09,CC-2,41
ch09,CC-3,44
ch09,CC-4,44
ch10,EAF-1,45
ch10,EAF-2,48
ch10,EAF-3,46
ch10,EAF-4,55
ch10,CC-1,40
ch10,CC-2,40
ch10,CC-3,35
ch10,CC-4,45
ch11,EAF-1,47
ch11,EAF-2,50
ch11,EAF-3,51
ch11,EAF-4,55
ch11,RF1-1,32
ch11,RF1-2,31
ch11,RF3-1,38
ch11,RF3-2,34
ch11,CC-1,35
ch11,CC-2,38
ch11,CC-3,43
ch11,CC-4,44
ch12,EAF-1,54
ch12,EAF-2,46
ch12,EAF-3,52
ch12,EAF-4,47
ch12,RF2-1,39
ch12,RF2-2,39
ch12,CC-1,41
ch12,CC-2,35
ch12,CC-3,37
ch12,CC-4,39
ch13,EAF-1,51
ch13,EAF-2,54
ch13,EAF-3,47
ch13,EAF-4,46
ch13,RF1-1,38
ch13,RF1-2,35
ch13,RF2-1,33
ch13,RF2-2,31
ch13,CC-1,39
ch13,CC-2,35
ch13,CC-3,43
ch13,CC-4,38
ch14,EAF-1,55
ch14,EAF-2,51
ch14,EAF-3,51
ch14,EAF-4,54
ch14,CC-1,43
ch14,CC-2,42
ch14,CC-3,37
ch14,CC-4,42
ch15,EAF-1,55
ch15,EAF-2,54
ch15,EAF-3,48
ch15,EAF-4,51
ch15,RF2-1,33
ch15,RF2-2,31
ch15,CC-1,37
ch15,CC-2,43
ch15,CC-3,41
ch15,CC-4,43
ch16,EAF-1,53
ch16,EAF-2,54
ch16,EAF-3,46
ch16,EAF-4,54
ch16,RF2-1,33
ch16,RF2-2,38
ch16,RF3-1,37
ch16,RF3-2,31
ch16,CC-1,45
ch16,CC-2,39
ch16,CC-3,35
ch16,CC-4,44
ch17,EAF-1,55
ch17,EAF-2,46
ch17,EAF-3,51
ch17,EAF-4,47
ch17,RF1-1,34
ch17,RF1-2,36
ch17,CC-1,36
ch17,CC-2,45
ch17,CC-3,37
ch17,CC-4,40
ch18,EAF-1,48
ch18,EAF-2,46
ch18,EAF-3,55
ch18,EAF-4,54
ch18,CC-1,45
ch18,CC-2,42
ch18,CC-3,42
ch18,CC-4,41
ch19,EAF-1,50
ch19,EAF-2,48
ch19,EAF-3,50
ch19,EAF-4,45
ch19,CC-1,40
ch19,CC-2,44
ch19,CC-3,37
ch19,CC-4,39
ch20,EAF-1,45
ch20,EAF-2,51
ch20,EAF-3,52
ch20,EAF-4,45
ch20,CC-1,37
ch20,CC-2,44
ch20,CC-3,40
ch20,CC-4,36
ch21,EAF-1,49
ch21,EAF-2,46
ch21,EAF-3,45
ch21,EAF-4,55
ch21,RF1-1,30
ch21,RF1-2,34
ch21,RF2-1,37
ch21,RF2-2,38
ch21,RF3-1,38
ch21,RF3-2,39
ch21,CC-1,43
ch21,CC-2,38
ch21,CC-3,45
ch21,CC-4,42
ch22,EAF-1,45
ch22,EAF-2,49
ch22,EAF-3,55
ch22,EAF-4,50
ch22,RF1-1,34
ch22,RF1-2,32
ch22,CC-1,42
ch22,CC-2,41
ch22,CC-3,45
ch22,CC-4,41
ch23,EAF-1,54
ch23,EAF-2,46
ch23,EAF-3,55
ch23,EAF-4,47
ch23,RF1-1,30
ch23,RF1-2,34
ch23,RF2-1,32
ch23,RF2-2,37
ch23,CC-1,41
ch23,CC-2,40
ch23,CC-3,44
ch23,CC-4,36
