ch_id,mc_id,pt
ch01,EAF-1,55
ch01,EAF-2,53
ch01,EAF-3,55
ch01,EAF-4,50
ch01,RF2-1,32
ch01,RF2-2,40
ch01,CC-1,35
ch01,CC-2,36
ch01,CC-3,45
ch01,CC-4,38
ch02,EAF-1,45
ch02,EAF-2,49
ch02,EAF-3,46
ch02,EAF-4,53
ch02,RF1-1,35
ch02,RF1-2,38
ch02,CC-1,41
ch02,CC-2,39
ch02,CC-3,45
ch02,CC-4,41
ch03,EAF-1,51
ch03,EAF-2,47
ch03,EAF-3,47
ch03,EAF-4,48
ch03,RF3-1,32
ch03,RF3-2,32
ch03,CC-1,38
ch03,CC-2,38
ch03,CC-3,37
ch03,CC-4,41
ch04,EAF-1,51
ch04,EAF-2,50
ch04,EAF-3,54
ch04,EAF-4,54
ch04,RF1-1,36
ch04,RF1-2,32
ch04,CC-1,36
ch04,CC-2,38
ch04,CC-3,38
ch04,CC-4,40
ch05,EAF-1,53
ch05,EAF-2,55
ch05,EAF-3,54
ch05,EAF-4,51
ch05,RF3-1,40
ch05,RF3-2,36
ch05,CC-1,43
ch05,CC-2,39
ch05,CC-3,38
ch05,CC-4,44
ch06,EAF-1,45
ch06,EAF-2,52
ch06,EAF-3,45
ch06,EAF-4,54
ch06,RF1-1,33
ch06,RF1-2,39
ch06,CC-1,37
ch06,CC-2,41
ch06,CC-3,41
ch06,CC-4,41
ch07,EAF-1,49
ch07,EAF-2,45
ch07,EAF-3,50
ch07,EAF-4,51
ch07,RF1-1,32
ch07,RF1-2,40
ch07,RF2-1,36
ch07,RF2-2,39
ch07,RF3-1,40
ch07,RF3-2,30
ch07,CC-1,42
ch07,CC-2,42
ch07,CC-3,35
ch07,CC-4,42
ch08,EAF-1,49
ch08,EAF-2,53
ch08,EAF-3,51
ch08,EAF-4,52
ch08,RF3-1,34
ch08,RF3-2,36
ch08,CC-1,40
ch08,CC-2,40
ch08,CC-3,39
ch08,CC-4,36
ch09,EAF-1,50
ch09,EAF-2,47
ch09,EAF-3,45
ch09,EAF-4,49
ch09,RF2-1,36
ch09,RF2-2,30
ch09,RF3-1,38
ch09,RF3-2,31
ch09,CC-1,38
ch09,CC-2,35
ch09,CC-3,44
ch09,CC-4,39
ch10,EAF-1,55
ch10,EAF-2,49
ch10,EAF-3,47
ch10,EAF-4,48
ch10,CC-1,45
ch10,CC-2,45
ch10,CC-3,45
ch10,CC-4,40
ch11,EAF-1,50
ch11,EAF-2,46
ch11,EAF-3,45
ch11,EAF-4,49
ch11,RF3-1,34
ch11,RF3-2,34
ch11,CC-1,37
ch11,CC-2,35
ch11,CC-3,35
ch11,CC-4,45
ch12,EAF-1,53
ch12,EAF-2,51
ch12,EAF-3,50
ch12,EAF-4,47
ch12,RF3-1,30
ch12,RF3-2,40
ch12,CC-1,43
ch12,CC-2,36
ch12,CC-3,36
ch12,CC-4,40
ch13,EAF-1,54
ch13,EAF-2,50
ch13,EAF-3,50
ch13,EAF-4,53
ch13,CC-1,43
ch13,CC-2,35
ch13,CC-3,38
ch13,CC-4,41
ch14,EAF-1,55
ch14,EAF-2,52
ch14,EAF-3,47
ch14,EAF-4,50
ch14,RF2-1,34
ch14,RF2-2,38
ch14,RF3-1,34
ch14,RF3-2,38
ch14,CC-1,37
ch14,CC-2,42
ch14,CC-3,42
ch14,CC-4,40
ch15,EAF-1,54
ch15,EAF-2,47
ch15,EAF-3,55
ch15,EAF-4,46
ch15,RF1-1,38
ch15,RF1-2,30
ch15,RF3-1,30
ch15,RF3-2,32
ch15,CC-1,42
ch15,CC-2,36
ch15,CC-3,39
ch15,CC-4,36
ch16,EAF-1,53
ch16,EAF-2,50
ch16,EAF-3,55
ch16,EAF-4,55
ch16,RF1-1,32
ch16,RF1-2,37
ch16,RF2-1,36
ch16,RF2-2,37
ch16,CC-1,41
ch16,CC-2,38
ch16,CC-3,37
ch16,CC-4,43
ch17,EAF-1,50
ch17,EAF-2,55
ch17,EAF-3,45
ch17,EAF-4,47
ch17,RF1-1,36
ch17,RF1-2,31
ch17,RF3-1,30
ch17,RF3-2,35
ch17,CC-1,39
ch17,CC-2,45
ch17,CC-3,37
ch17,CC-4,35
ch18,EAF-1,47
ch18,EAF-2,46
ch18,EAF-3,49
ch18,EAF-4,45
ch18,CC-1,41
ch18,CC-2,36
ch18,CC-3,45
ch18,CC-4,35
ch19,EAF-1,54
ch19,EAF-2,54
ch19,EAF-3,50
ch19,EAF-4,48
ch19,RF1-1,32
ch19,RF1-2,31
ch19,RF3-1,36
ch19,RF3-2,35
ch19,CC-1,43
ch19,CC-2,40
ch19,CC-3,41
ch19,CC-4,35
ch20,EAF-1,46
ch20,EAF-2,45
ch20,EAF-3,55
ch20,EAF-4,48
ch20,RF1-1,30
ch20,RF1-2,35
ch20,RF3-1,38
ch20,RF3-2,30
ch20,CC-1,41
ch20,CC-2,45
ch20,CC-3,36
ch20,CC-4,36
ch21,EAF-1,55
ch21,EAF-2,47
ch21,EAF-3,51
ch21,EAF-4,53
ch21,RF1-1,37
ch21,RF1-2,33
ch21,RF3-1,34
ch21,RF3-2,32
ch21,CC-1,41
ch21,CC-2,39
ch21,CC-3,41
ch21,CC-4,35
ch22,EAF-1,54
ch22,EAF-2,47
ch22,EAF-3,52
ch22,EAF-4,47
ch22,RF2-1,32
ch22,RF2-2,30
ch22,CC-1,40
ch22,CC-2,39
ch22,CC-3,35
ch22,CC-4,35
